marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,attributes
688138854,6275999,2020-03-01T09:38:41Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138856,6275999,2020-03-01T09:38:41Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148176,""Success"":false}"
688138900,6275963,2020-03-01T09:38:42Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688138916,6276022,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138917,6276007,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138918,6275944,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138919,6276018,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138920,6275978,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138921,6275974,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138922,6275977,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138923,6276011,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138924,6275944,2020-03-01T09:38:42Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148178,""Success"":false}"
688138925,6276018,2020-03-01T09:38:42Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148179,""Success"":false}"
688138926,6275978,2020-03-01T09:38:42Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148180,""Success"":false}"
688138927,6275989,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138928,6275974,2020-03-01T09:38:42Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148181,""Success"":false}"
688138929,6276000,2020-03-01T09:38:42Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138930,6275956,2020-03-01T09:38:42Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148177,""Success"":true}"
688138931,6275966,2020-03-01T09:38:43Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138932,6275939,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148182,""Success"":true}"
688138934,6275928,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148183,""Success"":true}"
688138935,6275989,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148184,""Success"":false}"
688138939,6276011,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148185,""Success"":false}"
688138941,6276000,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148186,""Success"":false}"
688138942,6275966,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148187,""Success"":false}"
688138948,6275999,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148188,""Success"":true}"
688138949,6275941,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148189,""Success"":true}"
688138950,6275952,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148190,""Success"":true}"
688138951,6275945,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148191,""Success"":true}"
688138952,6275925,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148192,""Success"":true}"
688138953,6275930,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148193,""Success"":true}"
688138954,6276007,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148194,""Success"":false}"
688138955,6276022,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148195,""Success"":false}"
688138956,6275922,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148196,""Success"":true}"
688138957,6275989,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148197,""Success"":true}"
688138958,6275934,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148199,""Success"":true}"
688138960,6275977,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148198,""Success"":false}"
688138962,6275978,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148200,""Success"":true}"
688138963,6275944,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148201,""Success"":true}"
688138965,6276011,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148202,""Success"":true}"
688138966,6276000,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148203,""Success"":true}"
688138967,6275951,2020-03-01T09:38:43Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138968,6275988,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148204,""Success"":true}"
688138969,6275951,2020-03-01T09:38:43Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148205,""Success"":false}"
688138971,6276007,2020-03-01T09:38:43Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148206,""Success"":true}"
688138972,6275957,2020-03-01T09:38:44Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138973,6275957,2020-03-01T09:38:44Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148207,""Success"":false}"
688138974,6276022,2020-03-01T09:38:44Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148208,""Success"":true}"
688138976,6275943,2020-03-01T09:38:44Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138977,6275928,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688138978,6275943,2020-03-01T09:38:44Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148209,""Success"":false}"
688138979,6275956,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688138981,6275946,2020-03-01T09:38:44Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688138982,6275925,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688138983,6275939,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688138984,6275999,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688138985,6275946,2020-03-01T09:38:44Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148210,""Success"":false}"
688138986,6275989,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688138987,6275941,2020-03-01T09:38:44Z,19,15636,325337,User: Marketo User,{}
688139000,6275928,2020-03-01T09:38:44Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139001,6275928,2020-03-01T09:38:44Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfTrUAJ"",""Source"":""sfdc""}"
688139018,6275956,2020-03-01T09:38:44Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139019,6275956,2020-03-01T09:38:44Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfTmUAJ"",""Source"":""sfdc""}"
688139063,6275999,2020-03-01T09:38:44Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139064,6275999,2020-03-01T09:38:44Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfU1UAJ"",""Source"":""sfdc""}"
688139089,6275925,2020-03-01T09:38:44Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139090,6275925,2020-03-01T09:38:44Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUBUAZ"",""Source"":""sfdc""}"
688139138,6275939,2020-03-01T09:38:44Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139139,6275939,2020-03-01T09:38:44Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfThUAJ"",""Source"":""sfdc""}"
688138989,6275988,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139014,6275944,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139015,6275945,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139040,6275958,2020-03-01T09:38:45Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688139041,6275934,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139042,6276007,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139043,6275978,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139044,6275958,2020-03-01T09:38:45Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148211,""Success"":false}"
688139045,6275930,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139070,6276000,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139112,6275989,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139113,6275989,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfULUAZ"",""Source"":""sfdc""}"
688139120,6276011,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139145,6275941,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139146,6275941,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfTwUAJ"",""Source"":""sfdc""}"
688139179,6275988,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139180,6275988,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUuUAJ"",""Source"":""sfdc""}"
688139194,6275944,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139195,6275944,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUaUAJ"",""Source"":""sfdc""}"
688139235,6275945,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139236,6275945,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfU6UAJ"",""Source"":""sfdc""}"
688139241,6275952,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139242,6275950,2020-03-01T09:38:45Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688139243,6275922,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139244,6276022,2020-03-01T09:38:45Z,19,15636,325337,User: Marketo User,{}
688139246,6275934,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139247,6275934,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUVUAZ"",""Source"":""sfdc""}"
688139269,6275950,2020-03-01T09:38:45Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148212,""Success"":false}"
688139278,6276007,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139279,6276007,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfV4UAJ"",""Source"":""sfdc""}"
688139304,6275978,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139305,6275978,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUfUAJ"",""Source"":""sfdc""}"
688139319,6276011,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139320,6276011,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUzUAJ"",""Source"":""sfdc""}"
688139355,6275930,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139356,6275930,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUGUAZ"",""Source"":""sfdc""}"
688139397,6276000,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139398,6276000,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUpUAJ"",""Source"":""sfdc""}"
688139412,6275922,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139413,6275922,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUkUAJ"",""Source"":""sfdc""}"
688139437,6276022,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139438,6276022,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfV9UAJ"",""Source"":""sfdc""}"
688139463,6275952,2020-03-01T09:38:45Z,23,15636,325337,Marketo User,"{""Old Owner"":""<null>""}"
688139464,6275952,2020-03-01T09:38:45Z,13,15636,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjfUQUAZ"",""Source"":""sfdc""}"
688139488,6276039,2020-03-01T09:38:45Z,12,null,6276039,Mikael Fältman,"{""Created Date"":""2020-03-01"",""Lead Source"":""Purchased List"",""Source Type"":""Web service API"",""api method name"":""syncLead"",""modifying user"":""bchang@boomi.com"",""request id"":""12db8#1709576503c""}"
688139489,6276040,2020-03-01T09:38:45Z,12,null,6276040,Prameet Acharya,"{""Created Date"":""2020-03-01"",""Lead Source"":""Purchased List"",""Source Type"":""Web service API"",""api method name"":""syncLead"",""modifying user"":""bchang@boomi.com"",""request id"":""12db8#1709576503c""}"
688139371,6089962,2020-03-01T09:38:46Z,13,null,2,Company Name,"{""API Method Name"":""syncLead"",""Modifying User"":""bchang@boomi.com"",""New Value"":""Verohallinto - Finnish Tax Administration"",""Old Value"":""vero.fi"",""Reason"":""Web service API"",""Request Id"":""12db8#1709576503c"",""Source"":""Web service API""}"
688139384,6275948,2020-03-01T09:38:46Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688139409,6275948,2020-03-01T09:38:46Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148213,""Success"":false}"
688139434,6275928,2020-03-01T09:38:46Z,42,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Status"":""Converted""}"
688139460,6275928,2020-03-01T09:38:46Z,44,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""New Status"":""Converted"",""Old Status"":""""}"
688139485,6275963,2020-03-01T09:38:46Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688139486,6275933,2020-03-01T09:38:46Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148214,""Success"":true}"
688139487,6275963,2020-03-01T09:38:46Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148215,""Success"":false}"
688139491,6275956,2020-03-01T09:38:46Z,42,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Status"":""Converted""}"
688139492,6275960,2020-03-01T09:38:46Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688139493,6275956,2020-03-01T09:38:46Z,44,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""New Status"":""Converted"",""Old Status"":""""}"
688139494,6275960,2020-03-01T09:38:46Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148216,""Success"":false}"
688139496,6275923,2020-03-01T09:38:47Z,104,15636,2388,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Acquired By"":false,""New Status"":""Converted"",""New Status ID"":134,""Old Status"":""Not in Program"",""Old Status ID"":28,""Program Member ID"":4148217,""Success"":true}"
688139497,6275944,2020-03-01T09:38:47Z,42,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Status"":""Converted""}"
688139498,6275944,2020-03-01T09:38:47Z,44,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""New Status"":""Converted"",""Old Status"":""""}"
688139499,6275988,2020-03-01T09:38:47Z,42,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""Status"":""Converted""}"
688139500,6275959,2020-03-01T09:38:47Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688139501,6275988,2020-03-01T09:38:47Z,44,15636,1746,FY20_Q3_EMEA_TechTarget_PriorityEngine_ListUpload,"{""New Status"":""Converted"",""Old Status"":""""}"
688139502,6275959,2020-03-01T09:38:47Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148218,""Success"":false}"
688139503,6275931,2020-03-01T09:38:47Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
